#,Name,Description,Icon,,MaxStacks,ClassJobCategory,StatusCategory,HitEffect,VFX,LockMovement,,LockActions,LockControl,Transfiguration,IsGaze,CanDispel,InflictedByActor,IsPermanent,PartyListPriority,CanIncreaseRewards,,,ParamModifier,ParamEffect,CanStatusOff,Log,IsFcBuff,,Invisibility,TargetType,Flags,,,,,
3580,"Siegel des Lichtglühens","Ins Visier genommen. Löst nach Ablauf <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Lichtglühen<UIGlow>01</UIGlow><UIForeground>01</UIForeground> aus.",215183,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3581,"Siegel des Dunkelschlags","Ins Visier genommen. Löst nach Ablauf <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Dunkelschlag<UIGlow>01</UIGlow><UIForeground>01</UIForeground> aus.",215184,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3582,"Siegel des Lichtschlags","Ins Visier genommen. Löst nach Ablauf <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Lichtschlag<UIGlow>01</UIGlow><UIForeground>01</UIForeground> aus.",215185,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3583,"Siegel des Kreuzes","Ins Visier genommen. Löst nach Ablauf <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Theisches Kreuz<UIGlow>01</UIGlow><UIForeground>01</UIForeground> am aktuellen Ort aus.",215186,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3584,"Siegel des Schrägkreuzes","Ins Visier genommen. Löst nach Ablauf <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Theisches Schrägkreuz<UIGlow>01</UIGlow><UIForeground>01</UIForeground> am aktuellen Ort aus.",215187,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3585,"Seelenfessel","Von Athena an den Boden gefesselt. Kann nicht springen.",215188,0,0,1,2,17,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3586,"Weltenerschaffung","Von Athena in eine von ihr geschaffene Welt verbannt.",215189,0,0,1,2,17,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,38,False,0,False,0,False,0,0,0,False,False,False,0
3587,"Schmerzende Kette","Ist gefesselt und erleidet schrittweise Schaden.",215190,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3588,"Schattenfesseln","Erleidet erhöhten Schaden, wenn zu weit von dem anderen Gefesselten entfernt.",215328,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3589,"Phlogiston","Erhöht Zahl der Stapel bei Bewegung. Löst bei 5 Stapeln <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Detonation<UIGlow>01</UIGlow><UIForeground>01</UIForeground> aus.",218826,0,5,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3590,"Omen des pyrischen Pulses","Ins Visier genommen. Löst nach Ablauf <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Pyrischer Puls<UIGlow>01</UIGlow><UIForeground>01</UIForeground> aus.",215198,0,0,1,2,17,623,False,False,False,False,False,False,False,False,False,199,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3591,"Omen der dynamischen Atmosphäre","Ins Visier genommen. Löst nach Ablauf <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Dynamische Atmosphäre<UIGlow>01</UIGlow><UIForeground>01</UIForeground> aus.",215199,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,199,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3592,"Omen des entropischen Exzesses","Ins Visier genommen. Löst in gewissen Abständen <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Entropischer Exzess<UIGlow>01</UIGlow><UIForeground>01</UIForeground> aus und verringert Stapel. Omen kann durch Berührung an andere Spieler abgegeben werden.",218052,0,8,1,2,17,623,False,False,False,False,False,False,False,False,True,199,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3593,"Faktorausgleich","Erhält einen Faktor, der nach Ablauf <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Detonation<UIGlow>01</UIGlow><UIForeground>01</UIForeground> auslöst.
Wenn sich zwei Spieler berühren, werden ihre Stapel zusammengezählt und durch zwei geteilt auf beide verteilt. (Brüche werden abgerundet.)",217178,0,2,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3594,"Faktorisiertes Tabu","Erhält einen unbekannten Faktor. Erlittener Schaden durch Tabu ist erhöht.",215200,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,199,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3595,"Kräftigender Schluck","Hat Tempelsake getrunken und sich gestärkt.",216725,0,0,1,1,16,624,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3596,"Explosive Ver<SoftHyphen/>wand<SoftHyphen/>lung","Ist verwandelt. Löst nach Ablauf <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Detonation<UIGlow>01</UIGlow><UIForeground>01</UIForeground> aus.",216736,69,0,1,2,17,0,False,False,False,False,True,False,False,False,False,200,0,False,False,0,2,False,0,False,0,False,0,0,0,False,False,False,0
3597,"Fluch des Flughörnchens","Verwandelt sich nach Ablauf in ein Flughörnchen. Effekt wird durch ein bestimmtes Kommando aufgehoben.",216726,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,199,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3598,"Fluch des Flughörnchens","Verwandelt sich nach Ablauf in ein Flughörnchen. Effekt wird durch ein bestimmtes Kommando aufgehoben.",216727,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,198,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3599,"Fluch des Flughörnchens","Verwandelt sich nach Ablauf in ein Flughörnchen. Effekt wird durch ein bestimmtes Kommando aufgehoben.",216728,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,197,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3600,"Fluch des Flughörnchens","Verwandelt sich nach Ablauf in ein Flughörnchen. Effekt wird durch ein bestimmtes Kommando aufgehoben.",216729,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,196,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3601,"Fluch des Otters","Verwandelt sich nach Ablauf in einen Otter. Effekt wird durch ein bestimmtes Kommando aufgehoben.",216730,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,199,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3602,"Fluch des Otters","Verwandelt sich nach Ablauf in einen Otter. Effekt wird durch ein bestimmtes Kommando aufgehoben.",216731,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,198,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3603,"Fluch des Otters","Verwandelt sich nach Ablauf in einen Otter. Effekt wird durch ein bestimmtes Kommando aufgehoben.",216732,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,197,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3604,"Fluch des Otters","Verwandelt sich nach Ablauf in einen Otter. Effekt wird durch ein bestimmtes Kommando aufgehoben.",216733,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,196,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3605,"Verflucht: Flughörnchen","Steht unter dem Einfluss eines Fluches. Löst nach Ablauf an der aktuellen Stelle einen Angriff aus.",216734,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3606,"Verflucht: Otter","Steht unter dem Einfluss eines Fluches. Löst nach Ablauf an der aktuellen Stelle einen Angriff aus.",216735,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3607,"Zeichen des Feuers","Trägt das Zeichen des Feuers. Löst nach Ablauf einen Angriff mit Flächenwirkung aus.",216737,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3608,"Zeichen der Flamme","Trägt das Zeichen der Flamme. Löst nach Ablauf einen Angriff mit Flächenwirkung aus.",216738,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,199,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3609,"Im Visier","Ist als Ziel eines Angriffs ins Visier genommen.",215026,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3610,"Vergeltende Flamme","Steht unter dem Einfluss eines Fluches. Löst nach Ablauf <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Explosion<UIGlow>01</UIGlow><UIForeground>01</UIForeground> aus.",216738,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,199,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3611,"Vergeltendes Feuer","Steht unter dem Einfluss eines Fluches. Löst nach Ablauf <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Detonation<UIGlow>01</UIGlow><UIForeground>01</UIForeground> aus.",216737,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,198,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3612,"Wallendes Blut Stufe XXII","Brutal scharfes Curry hat das Blut in Wallung gebracht<Indent/>- der ganze Körper scheint zu glühen!",216252,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3613,"Wallendes Blut Stufe I","Ordentlich scharfes Curry hat das Blut in Wallung gebracht<Indent/>- eine sanfte Wärme kreist im Körper.",216253,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3614,"Auge des Schwertes","Erlittener Schaden ist verringert.",213307,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-20,0,False,0,False,0,False,0,0,0,False,False,False,0
3615,"Überlegene Aura","Feindseligkeit ist erhöht.",213314,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,500,0,True,0,False,0,False,0,0,0,False,False,False,0
3616,"Huton","Verringert den Abstand und ermöglicht, eine Folge von Shuriken zu werfen.",212903,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3617,"Pyrische Resistenz","Steht nicht mehr unter dem Einfluss von <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Omen des entropischen Exzesses<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.",214107,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,198,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3618,"Schutzfaktor X","Schützt während der Dauer vor der Wirkung von <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Faktorausgleich<UIGlow>01</UIGlow><UIForeground>01</UIForeground> durch andere Spieler.",214108,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,198,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3619,"Dunkelresistenz -","Dunkelresistenz ist verringert.",215598,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3620,"Reittier-Blockade","Reittiere können nicht verwendet werden.",216232,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,False,0,47,0,False,False,False,0
3621,"Immun gegen Magieattacken","Erleidet keinen Schaden durch Magie.",215682,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3622,"Segen des Gewitters","Hat den Segen von Blitz und Sturm erhalten.",215760,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,300,0,False,0,False,0,False,0,0,0,False,False,False,0
3623,"Shikunshi","<UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Ninjutsu<UIGlow>01</UIGlow><UIForeground>01</UIForeground> können aufeinanderfolgend ausgeführt werden.",212911,0,0,1,1,16,600,False,False,False,False,False,False,False,False,True,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3624,"Versuchung","Hat keine Kontrolle mehr über die eigenen Bewegungen.",215552,0,0,1,2,17,17,False,True,True,True,False,True,False,False,False,100,0,False,False,0,11,False,0,False,0,False,0,0,0,False,False,False,0
3625,"Fessel","Bewegungsunfähig.",215003,3,0,1,2,12,5,False,True,False,False,False,False,False,True,True,100,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3626,"Ladung: Feuer-Äther","Der Behälter ist mit Feuer-Äther gefüllt.",215791,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3627,"Ladung: Eis-Äther","Der Behälter ist mit Eis-Äther gefüllt.",215792,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3628,"Ladung: Blitz-Äther","Der Behälter ist mit Blitz-Äther gefüllt.",215793,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3629,"Zwangsmarsch","Wird gezwungen, sich in eine bestimmte Richtung zu bewegen.",215773,67,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3630,"","",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3631,"Skiltron","Ein Teil des erlittenen physischen Schadens wird auf den Angreifer zurückgeworfen.",213542,19,0,1,1,16,0,False,False,False,False,False,False,False,False,False,1,0,False,False,100,0,False,0,False,0,False,0,0,0,False,False,False,0
3632,"●必滅の炎","●必滅の炎を付与している状態。",213551,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,50,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3633,"Zauberatem: Blitz","Erleidet schrittweise Blitzschaden.",213543,0,0,1,2,17,0,False,False,False,False,False,False,True,False,False,10,0,False,False,100,0,False,0,False,5,False,0,0,0,False,False,False,0
3634,"Zauberatem: Eis","Erleidet schrittweise Eisschaden.",213544,0,0,1,2,17,0,False,False,False,False,False,False,True,False,False,10,0,False,False,100,0,False,0,False,5,False,0,0,0,False,False,False,0
3635,"Zauberatem: Feuer","Erleidet schrittweise Feuerschaden.",213545,0,0,1,2,17,0,False,False,False,False,False,False,True,False,False,10,0,False,False,100,0,False,0,False,5,False,0,0,0,False,False,False,0
3636,"Drecksspatz","Erleidet schrittweise Erdschaden.",213546,0,0,1,2,17,0,False,False,False,False,False,False,True,False,False,10,0,False,True,10,0,False,0,False,5,False,0,0,0,False,False,False,0
3637,"Blitzblank","Regeneriert schrittweise LP.",219447,0,6,1,1,16,0,False,False,False,False,False,False,False,False,False,5,0,False,True,10,0,True,0,False,0,False,0,0,0,False,False,False,0
3638,"Verringerte physische Verwundbarkeit","Erlittener physischer Schaden ist verringert.",213547,135,0,1,1,16,0,False,False,False,False,False,False,False,False,False,1,0,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,False,0
3639,"Verringerte Magie-Verwundbarkeit","Erlittener Magieschaden ist verringert.",213548,135,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,False,0
3640,"Schwinge des Urteils","<UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Schwinge des Urteils<UIGlow>01</UIGlow><UIForeground>01</UIForeground> kann mehrfach hintereinander ausgeführt werden. Nach 4 Aktivierungen ändert sich der Status zu <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Segen des Allmächtigen<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.",219454,136,4,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3641,"Segen des Allmächtigen","Ausgestattet mit göttlichem Segen, ist der Attacke-Wert bestimmter Kommandos erhöht.",213549,136,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3642,"Zuckerstange","STR und GESK sind verringert.",213550,0,0,1,2,17,0,False,False,False,False,False,False,True,False,False,50,0,False,False,-20,0,False,0,False,0,False,0,0,0,False,False,False,0
3643,"Ewige Flammen","Erleidet schrittweise Feuerschaden. Status hält an bis Ziel kampfunfähig wird. ",213551,0,0,1,2,17,0,False,False,False,False,False,False,False,True,True,10,0,False,False,10,0,False,0,False,5,False,0,0,0,False,False,False,0
3644,"Apokalypsis","Fügt allen Gegnern in gerader Linie im Sekundentakt Schaden zu.",213552,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,27,0,False,False,False,0
3645,"Gebissene Flanke","Attacke-Werte von <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Flankenbiss<UIGlow>01</UIGlow><UIForeground>01</UIForeground> sind erhöht.",213751,132,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3646,"Gerissene Flanke","Attacke-Werte von <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Flankenreißer<UIGlow>01</UIGlow><UIForeground>01</UIForeground> sind erhöht.",213752,132,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3647,"Gebissener Nacken","Attacke-Werte von <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Nackenbiss<UIGlow>01</UIGlow><UIForeground>01</UIForeground> sind erhöht.",213753,132,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3648,"Gerissener Nacken","Attacke-Werte von <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Nackenreißer<UIGlow>01</UIGlow><UIForeground>01</UIForeground> sind erhöht.",213754,132,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3649,"Nagender Hunger","Attacke-Werte von <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Hungernde Kiefer<UIGlow>01</UIGlow><UIForeground>01</UIForeground> sind erhöht.",213755,132,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3650,"Gieriges Schlingen","Attacke-Werte von <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Schlingende Kiefer<UIGlow>01</UIGlow><UIForeground>01</UIForeground> sind erhöht.",213756,132,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3651,"","",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3652,"","",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3653,"","",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3654,"","",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3655,"","",0,134,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,True,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3656,"","",0,134,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,True,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3657,"Fänge der Otter","Attacke-Werte von <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Biss der Zwillingsfänge<UIGlow>01</UIGlow><UIForeground>01</UIForeground> sind erhöht.",213763,138,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3658,"Instinkt der Otter","Attacke-Werte von <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Biss der Zwillingsschuppen<UIGlow>01</UIGlow><UIForeground>01</UIForeground> sind erhöht.",213764,138,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3659,"Fänge der Grube","Attacke-Werte von <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Nest der Zwillingsfänge<UIGlow>01</UIGlow><UIForeground>01</UIForeground> sind erhöht.",213765,138,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3660,"Instinkt der Grube","Attacke-Werte von <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Nest der Zwillingsschuppen<UIGlow>01</UIGlow><UIForeground>01</UIForeground> sind erhöht.",213766,138,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3661,"","",0,134,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,True,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3662,"","",0,134,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,True,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3663,"","",0,134,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,True,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3664,"","",0,134,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,True,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3665,"Fiederfänge","Attacke-Wert von <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Flug der Zwillingsfänge<UIGlow>01</UIGlow><UIForeground>01</UIForeground> ist erhöht.",213771,138,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3666,"Fiederschuppen","Attacke-Wert von <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Flug der Zwillingsschuppen<UIGlow>01</UIGlow><UIForeground>01</UIForeground> ist erhöht.",213772,138,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3667,"Viperngift","Erleidet erhöhten Schaden vom Verursacher des Status.",213773,0,0,196,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,True,10,0,False,0,False,0,False,0,0,0,False,False,False,0
3668,"Vipernblut","Ausgeteilter Schaden ist erhöht.",213774,0,0,196,1,16,0,False,False,False,False,False,False,False,False,False,45,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,False,0
3669,"Vipernhatz","Die Intervalle zwischen Auto-Attacken und die (Re-)Ak<SoftHyphen/>ti<SoftHyphen/>vie<SoftHyphen/>rungs<SoftHyphen/>zei<SoftHyphen/>ten von Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten und Magie sind verkürzt.",213775,0,0,196,1,16,0,False,False,False,False,False,False,False,False,False,40,0,False,False,-15,0,False,0,False,0,False,0,0,0,False,False,False,0
3670,"Ruf der Ahnen","Das <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Wissen der Ahnen<UIGlow>01</UIGlow><UIForeground>01</UIForeground> erfüllt den Geist.",213776,0,0,196,1,16,696,False,False,False,False,False,False,False,False,False,50,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3671,"Geist der Ahnen","<UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Ruf der Ahnen<UIGlow>01</UIGlow><UIForeground>01</UIForeground> kann ohne Geistbalken-Kosten ausgeführt werden.",213777,0,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3672,"Tödliche Haltung","Der Attacke-Wert bestimmter Kommandos ist erhöht.",213757,59,0,196,1,16,0,False,False,False,False,False,False,False,False,False,10,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3673,"Leichte Wehr","Erlittener Schaden ist verringert und Immunität gegen alle Statuseffekte, die von <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Purifikation<UIGlow>01</UIGlow><UIForeground>01</UIForeground> aufgehoben werden können, sowie Rückstoß- und Heranzieheffekte. Be<SoftHyphen/>we<SoftHyphen/>gungs<SoftHyphen/>ge<SoftHyphen/>schwin<SoftHyphen/>dig<SoftHyphen/>keit ist verringert.",214715,131,0,1,1,0,857,False,False,False,False,False,False,False,False,False,0,0,False,False,-50,38,True,0,False,0,False,0,27,50,False,False,True,0
3674,"Subtraktive Palette","Die piktomantische Palette wurde geändert.",218673,0,3,197,1,16,0,False,False,False,False,False,False,False,True,True,31,2,False,False,0,27,True,0,False,0,False,0,0,0,False,False,False,0
3675,"Zweite Pikto-Farbe","Aus <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Grün<UIGlow>01</UIGlow><UIForeground>01</UIForeground> und <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Gelb<UIGlow>01</UIGlow><UIForeground>01</UIForeground> kann Piktomantie gewirkt werden.",213801,159,0,197,1,16,0,False,False,False,False,False,False,False,False,False,33,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3676,"Dritte Pikto-Farbe","Aus <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Blau<UIGlow>01</UIGlow><UIForeground>01</UIForeground> und <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Magenta<UIGlow>01</UIGlow><UIForeground>01</UIForeground> kann Piktomantie gewirkt werden.",213802,159,0,197,1,16,0,False,False,False,False,False,False,False,False,False,33,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3677,"","",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3678,"","",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
